0.002 0.024 5.522 0.035 0.009 0.047 1.993 0.168 1.173 0
0.008 0.023 5.128 0.017 0.009 0.342 1.03 0.412 0.291 0
0.005 0.024 4.362 0.024 0.009 0.221 1.635 0.279 1.872 0
0.005 0.03 2.548 0.015 0.009 0.316 1.535 0.219 0.492 0
0.002 0.023 2.819 0.012 0.008 0.059 2.134 0.428 0.218 0
0.004 0.024 2.843 0.015 0.009 0.033 1.625 0.109 0.252 0
0.007 0.035 2.337 0.009 0.008 0.226 0.923 0.031 0.238 0
0.006 0.024 2.362 0.015 0.01 0.046 2.096 0.168 0.304 0
0.136 0.023 1.934 0.013 0.009 0.039 2.321 0.028 0.242 0
0.009 0.024 2.052 0.015 0.023 0.412 2.336 0.058 0.301 0
0.005 0.023 1.695 0.016 0.009 0.037 2.257 0.051 1.047 0
0.006 0.034 3.831 0.017 0.008 0.385 3.095 0.342 1.42 0
0.007 0.024 3.58 0.02 0.008 0.174 2.397 0.101 0.379 0
0.005 0.056 5.706 0.077 0.008 0.337 3.091 0.305 1.664 0
0.012 0.023 3.553 0.011 0.009 0.616 1.528 0.058 0.648 0
0.004 0.037 6.654 0.02 0.009 0.029 2.241 0.1 0.494 0
0.02 0.04 6.409 0.016 0.008 0.186 1.444 0.383 0.266 0
0.002 0.025 9.395 0.056 0.009 0.023 3.074 0.418 2.252 0
0.004 0.03 9.907 0.062 0.026 0.151 2.094 0.037 1.539 0
0.002 0.024 7.055 0.031 0.022 0.026 1.606 0.329 1.212 0
0.005 0.024 7.888 0.032 0.009 0.045 2.273 0.046 0.522 0
0.005 0.025 6.003 0.038 0.008 0.064 0.863 0.152 1.413 0
0.003 0.024 4.547 0.028 0.009 0.191 1.664 0.259 1.211 0
0.007 0.046 3.144 0.025 0.009 0.36 1.608 0.063 0.416 0
0.002 0.024 3.614 0.018 0.008 0.049 1.533 0.028 0.397 0
0.023 0.023 3.026 0.015 0.008 0.478 1.541 0.171 0.557 0
0.002 0.023 2.85 0.011 0.008 0.321 1.356 0.034 0.222 0
0.007 0.024 3.332 0.016 0.008 0.03 1.468 0.049 1.039 0
0.005 0.024 4.564 0.017 0.015 0.038 1.976 0.1 0.465 0
0.006 0.024 5.166 0.012 0.008 0.387 2.185 0.373 0.283 0
0.005 0.024 4.263 0.009 0.009 0.22 1.511 0.344 0.187 0
0.005 0.025 6.584 0.027 0.009 0.021 1.223 0.043 0.462 0
0.006 0.025 8.122 0.031 0.008 0.247 1.669 0.118 1.288 0
0.007 0.025 8.587 0.048 0.009 0.311 1.575 0.044 1.47 0
0.005 0.025 8.442 0.032 0.009 0.04 1.438 0.346 0.71 0
0.003 0.038 10.256 0.057 0.009 0.034 1.636 0.046 2.224 0
0.002 0.036 8.977 0.018 0.008 0.029 1.472 0.207 0.347 0
0.008 0.047 7.31 0.03 0.008 0.312 1.629 0.297 1.791 0
0.003 0.024 8.49 0.02 0.009 0.154 2.219 0.104 0.362 0
0.002 0.03 5.15 0.031 0.009 0.023 2.465 0.063 1.288 0
0.006 0.031 3.593 0.015 0.009 0.438 1.678 0.049 0.305 0
0.009 0.023 3.515 0.026 0.008 0.286 2.491 0.03 1.975 0
0.005 0.023 2.831 0.023 0.009 0.049 2.061 0.344 0.299 0
0.002 0.024 5.188 0.036 0.027 0.038 2.503 0.047 1.311 0
0.004 0.023 5.557 0.023 0.009 0.091 2.044 0.259 0.902 0
0.007 0.025 6.517 0.032 0.008 0.307 2.328 0.209 1.698 0
0.003 0.024 5.446 0.014 0.008 0.028 2.258 0.122 1.003 0
0.003 0.035 7.895 0.026 0.009 0.057 1.497 0.051 0.497 0
0.007 0.04 8.748 0.041 0.008 0.076 3.264 0.387 1.177 0
0.003 0.044 8.46 0.024 0.008 0.022 1.511 0.236 0.444 0
0.006 0.025 9.401 0.023 0.008 0.034 1.677 0.044 1.235 0
0.011 0.025 7.412 0.032 0.008 0.069 1.6 0.042 2.068 0
0.002 0.024 7.349 0.035 0.009 0.036 1.564 0.061 1.33 0
0.007 0.023 3.635 0.011 0.008 0.019 2.319 0.03 0.239 0
0.004 0.023 3.044 0.015 0.008 0.039 1.135 0.345 1.086 0
0.005 0.023 2.367 0.01 0.008 0.666 1.529 0.048 0.211 0
0.009 0.023 1.904 0.009 0.008 0.031 1.612 0.048 0.277 0
0.021 0.864 5.054 0.077 0.105 0.388 2.72 0.471 0.585 0
0.008 0.065 5.334 0.055 0.077 0.232 2.599 0.098 0.636 0
0.006 0.029 3.804 0.022 0.013 0.322 1.966 0.06 0.299 0
0.003 0.028 5.217 0.158 0.013 0.054 2.714 0.212 2.803 0
0.004 0.029 4.909 0.025 0.012 0.077 2.249 0.134 0.614 0
0.005 0.029 4.348 0.04 0.011 0.228 1.259 0.098 0.501 0
0.002 0.029 5.256 0.031 0.011 0.112 1.562 0.068 0.65 0
0.004 0.03 5.423 0.053 0.011 0.213 1.024 0.088 0.446 0
0.006 0.029 7.519 0.073 0.01 0.417 1.688 0.058 1.93 0
0.004 0.029 7.872 0.053 0.011 0.047 2.457 0.136 0.612 0
0.01 0.036 8.674 0.031 0.01 0.047 2.365 0.07 1.185 0
0.008 0.027 7.888 0.084 0.01 0.043 2.423 0.062 1.27 0
0.013 0.03 10.309 0.07 0.027 0.271 3.751 0.228 1.26 0
0.004 0.028 5.776 0.045 0.01 0.037 2.696 0.251 1.245 0
0.005 0.027 4.052 0.023 0.019 0.151 1.782 0.045 0.334 0
0.011 0.027 2.49 0.014 0.011 0.372 0 0.069 0.218 0
0.008 0.025 3.777 0.014 0.031 0.224 2.549 0.128 0.232 0
0.006 0.025 2.865 0.014 0.01 0.316 2.558 0.409 1.002 0
0.005 0.024 2.294 0.012 0.01 0.05 2.526 0.049 0.244 0
0.006 0.039 2.875 0.016 0.01 0.423 2.483 0.408 0.386 0
0.027 0.022 2.268 0.013 0.01 0.045 2.547 0.046 0.255 0
0.019 0.038 2.777 0.014 0.01 0.375 2.528 0.419 0.999 0
0.002 0.024 2.565 0.018 0.009 0.045 1.316 0.294 1.012 0
0.007 0.024 2.888 0.044 0.01 0.418 1.68 0.433 0.548 0
0.018 0.026 3.182 0.007 0.01 0.233 3.119 0.137 0.175 0
0.004 0.025 4.925 0.045 0.009 0.038 2.817 0.061 0.985 0
0.006 0.023 5.058 0.028 0.009 0.111 0.916 0.049 0.683 0
0.002 0.024 4.766 0.042 0.009 0.422 2.615 0.231 1.341 0
0.029 0.024 4.231 0.01 0.009 0.052 2.463 0.25 0.23 0
0.015 0.024 3.598 0.011 0.009 0.338 1.914 0.136 0.26 0
0.005 0.026 8.295 0.019 0.01 0.236 1.732 0.349 1.054 0
0.004 0.026 7.143 0.014 0.009 0.061 1.642 0.205 0.315 0
0.003 0.031 10.067 0.166 0.009 0.103 1.675 0.148 4.793 0
0.002 0.025 11.53 0.12 0.01 0.045 1.646 0.128 2.805 0
0.011 0.025 6.846 0.037 0.01 0.361 2.541 0.385 0.685 0
0.007 0.025 6.587 0.036 0.01 0.372 1.706 0.057 1.539 0
0.007 0.033 5.216 0.02 0.01 0.309 2.326 0.068 0.428 0
0.011 0.024 4.783 0.043 0.01 0.407 2.144 0.088 0.693 0
0.003 0.024 4.257 0.026 0.009 0.098 2.194 0.253 0.506 0
0.002 0.023 5.513 0.013 0.01 0.28 2.501 0.042 0.431 0
0.003 0.023 2.566 0.013 0.01 0.053 2.299 0.331 0.278 0
0.01 0.023 3.209 0.014 0.009 0.34 2.191 0.136 0.368 0
0.002 0.031 3.295 0.015 0.01 0.219 1.849 0.2 1.207 0
0.007 0.023 2.945 0.01 0.009 0.255 2.675 0.272 0.268 0
0.173 0.029 3.746 0.02 0.009 0.042 2.557 0.047 1.26 0
0.004 0.023 3.463 0.016 0.009 0.086 2.526 0.125 1.074 0
0.006 0.035 2.464 0.014 0.009 0.112 1.936 0.059 0.367 0
0.006 0.024 3.736 0.017 0.009 0.314 1.941 0.309 0.403 0
0.002 0.025 4.257 0.018 0.009 0.429 2.696 0.061 0.601 0
0.002 0.024 3.449 0.014 0.009 0.283 2.651 0.235 1.024 0
0.005 0.03 5.052 0.022 0.009 0.122 2.664 0.158 0.669 0
0.005 0.024 6.715 0.022 0.009 0.296 2.42 0.056 1.215 0
0.007 0.024 7.958 0.016 0.009 0.293 2.169 0.412 1.371 0
0.006 0.025 6.806 0.008 0.009 0.399 1.434 0.043 0.243 0
0.004 0.026 7.905 0.034 0.034 0.036 3.423 0.251 1.53 0
0.027 0.046 8.883 0.03 0.009 0.267 3.547 0.37 0.662 0
0.011 0.026 8.032 0.022 0.009 0.058 2.045 0.051 1.235 0
0.004 0.023 7.801 0.021 0.009 0.096 2.431 0.31 1.203 0
0.006 0.043 5.413 0.029 0.009 0.038 1.807 0.366 0.909 0
0.004 0.031 3.569 0.006 0.009 0.211 2.84 0.217 0.262 0
0.007 0.022 5.096 0.008 0.008 0.12 2.08 0.068 0.543 0
0.009 0.023 4.13 0.008 0.009 0.04 2.334 0.308 0.224 0
0.006 0.023 3.777 0.01 0.009 0.355 1.614 0.148 0.255 0
0.006 0.023 2.879 0.014 0.023 0.286 1.693 0.088 1.09 0
0.019 0.023 1.453 0.004 0.008 0.194 2.154 0.056 0.19 0
0.017 0.024 5.172 0.013 0.025 0.043 2.552 0.382 0.301 0
0.004 0.023 4.479 0.015 0.009 0.042 3.615 0.491 0.351 0
0.007 0.023 5.167 0.013 0.009 0.383 1.442 0.068 0.361 0
0.005 0.024 4.03 0.018 0.04 0.226 1.837 0.325 1.099 0
0.019 0.047 4.58 0.014 0.009 0.158 1.789 0.073 0.551 0
0.006 0.024 8.329 0.013 0.009 0.28 2.471 0.198 1.068 0
0.004 0.024 9.646 0.016 0.009 0.044 1.364 0.361 1.062 0
0.005 0.043 8.738 0.02 0.009 0.258 2.597 0.07 0.473 0
0.005 0.034 8.106 0.022 0.009 0.103 1.645 0.055 1.293 0
0.005 0.024 5.231 0.01 0.015 0.314 2.517 0.06 1.023 0
0.005 0.024 4.332 0.016 0.008 0.514 2.47 0.055 0.503 0
0.005 0.024 5.05 0.008 0.009 0.041 2.7 0.22 0.996 0
0.005 0.023 5.459 0.008 0.027 0.177 2.169 0.291 0.269 0
0.023 0.035 3.369 0.009 0.009 0.027 2.337 0.268 0.624 0
0.007 0.024 4.338 0.014 0.009 0.089 3.459 0.38 0.409 0
0.006 0.024 2.561 0.01 0.008 0.059 2.714 0.053 0.288 0
0.006 0.028 2.373 0.007 0.009 0.42 2.338 0.045 0.355 0
0.015 0.023 1.76 0.005 0.009 0.05 2.546 0.121 0.145 0
0.003 0.022 2.323 0.005 0.009 0.035 3.176 0.567 0.219 0
0.007 0.03 1.754 0.006 0.01 0.14 2.449 0.132 0.232 0
0.005 0.022 1.893 0.005 0.009 0.301 1.46 0.053 0.203 0
0.016 0.023 2.274 0.005 0.008 0.103 1.451 0.057 0.273 0
0.372 0.022 2.384 0.006 0.008 0.038 1.783 0.121 0.235 0
0.008 0.035 2.229 0.007 0.009 0.196 2.57 0.335 0.237 0
0.005 0.023 3.336 0.005 0.009 0.237 1.591 0.275 0.207 0
0.008 0.04 3.55 0.009 0.009 0.342 2.508 0.193 1.291 0
0.006 0.023 2.65 0.006 0.008 0.28 2.097 0.054 0.591 0
0.015 0.041 5.612 0.012 0.008 0.063 2.241 0.048 1.037 0
0.002 0.024 6.611 0.015 0.008 0.343 2.231 0.063 0.397 0
0.007 0.023 6.071 0.016 0.008 0.129 1.692 0.14 0.44 0
0.006 0.039 5.993 0.013 0.015 0.222 2.564 0.226 0.478 0
0.005 0.025 5.247 0.007 0.008 0.224 1.745 0.146 0.246 0
0.016 0.025 7.44 0.009 0.009 0.053 1.993 0.495 0.998 0
0.005 0.024 8.533 0.021 0.009 0.066 2.526 0.388 1.297 0
0.002 0.033 5.859 0.014 0.008 0.033 2.5 0.213 1.302 0
0.011 0.031 5.468 0.018 0.008 0.214 3.422 0.091 0.488 0
0.02 0.035 5.434 0.033 0.008 0.27 2.99 0.066 1.308 0
0.003 0.032 6.461 0.068 0.008 0.248 2.741 0.061 2.832 0
0.004 0.022 5.221 0.026 0.009 0.045 2.482 0.064 1.617 0
0.004 0.023 5.227 0.031 0.009 0.062 3.087 0.181 2.063 0
0.011 0.023 5.428 0.032 0.009 0.064 2.662 0.331 0.699 0
0.004 0.023 3.926 0.03 0.009 0.411 3.574 0.054 1.278 0
0.006 0.029 5.037 0.039 0.009 0.036 3.241 0.072 1.369 0
0.005 0.035 3.931 0.024 0.009 0.035 3.087 0.123 1.396 0
0.004 0.023 2.859 0.027 0.008 0.268 3.562 0.341 2.185 0
0.006 0.022 4.843 0.025 0.008 0.381 2.043 0.22 1.871 0
0.015 1.128 2.719 0.052 0.102 0.174 3.31 0.205 0.697 0
0.01 0.031 3.254 0.025 0.081 0.209 3.661 0.093 0.389 0
0.005 0.028 3.257 0.024 0.012 0.068 2.207 0.205 0.38 0
0.004 0.028 3.192 0.02 0.013 0.217 2.779 0.184 0.357 0
0.008 0.03 3.02 0.039 0.048 0.213 3.231 0.074 0.653 0
0.006 0.029 3.789 0.018 0.011 0.19 2.71 0.3 0.326 0
0.005 0.028 3.582 0.013 0.011 0.08 1.914 0.341 0.308 0
0.01 0.029 5.814 0.029 0.012 0.081 2.115 0.093 0.52 0
0.005 0.029 7.332 0.052 0.021 0.352 2.736 0.394 0.776 0
0.006 0.028 6.655 0.033 0.013 0.087 2.26 0.087 0.562 0
0.007 0.029 5.019 0.036 0.02 0.331 2.77 0.121 1.279 0
0.006 0.027 3.993 0.034 0.01 0.062 3.024 0.092 1.187 0
0.004 0.026 3.936 0.028 0.01 0.106 2.669 0.352 0.519 0
0.006 0.026 1.975 0.02 0.01 0.066 1.504 0.08 0.443 0
0.001 0.026 2.129 0.015 0.01 0.094 3.523 0.281 0.356 0
0.011 0.051 3.395 0.037 0.011 0.239 3.04 0.206 1.201 0
0.004 0.027 3.276 0.029 0.012 0.067 2.011 0.071 1.147 0
0.008 0.029 4.151 0.036 0.01 0.251 2.892 0.115 0.644 0
0.003 0.027 3.902 0.056 0.028 0.168 2.84 0.264 0.956 0
0.003 0.027 4.377 0.092 0.01 0.059 1.768 0.321 2.669 0
0.003 0.027 8.094 0.146 0.01 0.218 2.976 0.271 3.009 0
0.002 0.027 6.176 0.101 0.009 0 3.337 0.206 3.161 0
0.002 0.027 5.401 0.074 0.009 0.207 3.037 0.325 1.936 0
0.003 0.043 5.771 0.083 0.009 0.076 2.851 0.786 2.035 0
0.007 0.026 5.263 0.082 0.01 0.282 2.564 0.136 2.145 0
0.009 0.024 3.813 0.042 0.009 0.449 1.948 0.112 1.089 0
0.006 0.023 4.0 0.037 0.011 0.207 1.774 0.286 2.153 0
0.004 0.023 1.319 0.022 0.009 0.352 2.873 0.078 1.302 0
0.025 0.023 2.779 0.015 0.009 0.103 2.169 0.081 0.379 0
0.015 0.025 2.23 0.015 0.009 0.39 3.055 0.119 1.155 0
0.005 0.024 2.518 0.046 0.009 0.064 2.101 0.47 1.039 0
0.006 0.025 4.319 0.047 0.009 0.23 3.242 0.081 1.016 0
0.005 0.037 3.625 0.029 0.009 0.073 3.312 0.083 0.868 0
0.013 0.025 6.1 0.027 0.009 0.394 3.35 0.195 0.688 0
0.002 0.024 7.637 0.066 0.009 0.443 3.796 0.108 2.991 0
0.005 0.034 7.669 0.114 0.009 0.293 2.467 0.193 4.364 0
0.002 0.031 6.851 0.071 0.009 0.42 2.208 0.079 3.184 0
0.007 0.024 6.491 0.035 0.011 0.065 2.188 0.162 1.704 0
0.005 0.025 11.017 0.054 0.01 0.347 3.016 0 2.928 0
0.007 0.028 9.046 0.058 0.009 0.401 3.86 0.282 3.5 0
0.003 0.026 8.527 0.052 0.01 0.31 2.431 0.393 1.188 0
0.002 0.026 10.929 0.116 0.009 0.27 3.302 0.087 4.204 0
0.003 0.024 7.259 0.04 0.018 0.05 2.161 0.094 1.774 0
0.002 0.025 8.006 0.049 0.009 0.243 3.003 0.254 1.956 0
0.004 0.024 10.476 0.06 0.018 0.322 2.092 0.09 3.598 0
0.008 0.026 8.512 0.063 0.022 0.412 3.344 0.26 2.08 0
0.005 0.025 4.226 0.034 0.009 0.411 3.137 0.074 1.308 0
0.006 0.042 5.354 0.029 0.009 0.343 2.806 0.278 1.412 0
0.03 0.025 3.912 0.038 0.009 0.365 3.894 0.204 1.464 0
0.01 0.024 4.213 0.029 0.009 0.088 3.234 0.315 0.845 0
0.003 0.024 3.618 0.022 0.009 0.296 3.816 0.076 0.718 0
0.002 0.027 3.088 0.02 0.008 0.058 2.792 0.124 0.736 0
0.007 0.043 5.703 0.037 0.008 0.427 3.456 0.388 2.495 0
0.002 0.039 4.588 0.035 0.008 0.08 4.455 0.136 2.151 0
0.003 0.024 3.724 0.034 0.009 0.411 3.435 0.303 1.246 0
0.003 0.025 5.466 0.053 0.008 0.368 3.919 0.368 2.405 0
0.007 0.025 6.537 0.042 0.009 0.405 3.315 0.156 1.979 0
0.003 0.025 6.713 0.035 0.008 0.225 3.454 0.063 2.244 0
0.007 0.025 5.091 0.029 0.009 0.405 1.736 0.071 0.86 0
0.006 0.025 5.333 0.027 0.009 0.43 3.535 0.382 1.234 0
0.358 0.025 7.141 0.055 0.009 0.057 4.031 0.329 2.013 0
0.002 0.026 6.482 0.045 0.009 0.104 3.266 0.45 2.043 0
0.003 0.026 9.265 0.077 0.009 0.409 3.145 0.177 4.767 0
0.004 0.035 7.765 0.027 0.008 0.311 3.086 0.058 1.223 0
0.009 0.037 7.232 0.016 0.008 0.38 3.116 0.327 1.539 0
0.004 0.03 8.573 0.032 0.008 0.07 3.998 0.289 1.657 0
0.002 0.024 7.75 0.031 0.009 0.423 2.057 0.178 1.858 0
0.002 0.025 7.483 0.02 0.008 0.145 2.528 0.083 0.603 0
0.01 0.039 6.433 0.033 0.009 0.222 3.281 0.067 1.774 0
0.025 0.025 7.612 0.013 0.009 0.052 2.096 0.071 1.3 0
0.007 0.024 3.609 0.012 0.009 0.314 3.024 0.077 0.432 0
0.003 0.023 4.391 0.014 0.015 0.065 2.947 0.377 0.508 0
0.002 0.023 2.353 0.011 0.009 0.272 3.261 0.323 1.406 0
0.005 0.03 2.783 0.011 0.009 0.22 2.466 0.356 0.645 0
0.006 0.023 3.142 0.011 0.009 0.266 2.76 0.224 0.583 0
0.007 0.023 2.289 0.01 0.008 0.068 2.325 0.058 0.622 0
0.005 0.023 3.013 0.011 0.009 0.044 3.07 0.198 0.439 0
0.007 0.034 3.327 0.016 0.009 0.38 2.888 0.181 0.651 0
0.009 0.026 3.963 0.018 0.008 0.051 3.373 0.094 0.752 0
0.005 0.024 5.166 0.025 0.019 0.158 3.53 0.06 0.971 0
0.004 0.026 6.734 0.027 0.027 0.11 3.317 0.171 1.207 0
0.007 0.024 5.953 0.014 0.008 0.19 3.195 0.055 0.501 0
0.002 0.026 7.943 0.036 0.022 0.056 4.041 0.408 2.017 0
0.014 0.025 10.526 0.053 0.009 0.272 2.814 0.266 2.946 0
0.002 0.025 9.268 0.038 0.008 0.043 3.939 0.259 2.052 0
0.01 0.024 5.643 0.021 0.009 0.291 2.372 0.168 0.734 0
0.002 0.024 4.635 0.016 0.009 0.051 3.778 0.235 0.676 0
0.005 0.023 4.056 0.015 0.008 0.239 2.169 0.421 0.775 0
0.013 0.023 5.234 0.015 0.008 0.05 2.71 0.273 0.557 0
0.012 0.036 4.807 0.022 0.008 0.403 3.093 0.066 0.777 0
0.005 0.023 6.039 0.019 0.009 0.042 2.882 0.108 0.725 0
0.002 0.023 2.623 0.017 0.008 0.383 2.082 0.555 1.487 0
0.003 0.024 3.283 0.013 0.008 0.046 3.129 0.212 0.494 0
0.002 0.024 3.728 0.021 0.009 0.089 4.992 0.072 0.773 0
0.004 0.024 3.45 0.022 0.009 0.05 4.491 0.326 1.444 0
0.003 0.037 4.418 0.033 0.008 0.042 3.531 0.114 1.827 0
0.002 0.023 5.091 0.041 0.008 0.095 3.744 0.341 2.001 0
0.003 0.025 6.186 0.038 0.009 0.328 2.526 0.338 2.182 0
0.002 0.024 7.399 0.056 0.008 0.175 2.565 0.062 2.351 0
0.009 0.04 7.061 0.047 0.009 0.277 2.006 0.305 2.751 0
0.006 0.063 6.727 0.03 0.008 0.381 2.838 0.094 1.383 0
0.004 0.025 5.547 0.023 0.008 0.244 4.414 0.063 0.792 0
0.008 0.029 4.447 0.028 0.008 0.067 2.353 0.453 1.393 0
0.002 0.035 5.227 0.03 0.008 0.053 0 0.121 0.999 0
0.004 0.024 4.535 0.017 0.008 0.095 2.428 0.051 0.678 0
0.01 0.023 3.35 0.012 0.009 0.051 3.976 0.212 1.28 0
0.005 0.026 2.266 0.016 0.008 0.047 4.725 0.314 0.817 0
0.002 0.025 4.257 0.023 0.008 0.14 3.832 0.122 0.971 0
0.003 0.027 4.56 0.03 0.008 0.383 3.271 0.063 1.914 0
0.004 0.026 11.15 0.075 0.008 0.334 2.959 0.256 3.572 0
0.004 0.024 9.223 0.037 0.009 0.353 2.838 0.392 2.441 0
0.009 0.133 8.442 0.029 0.009 0.291 3.134 0.124 1.959 0
0.002 0.025 7.674 0.015 0.008 0.049 3.135 0.317 1.422 0
0.002 0.024 6.464 0.016 0.008 0.27 2.194 0.247 1.66 0
0.003 0.024 5.453 0.014 0.009 0.269 2.981 0.161 0.632 0
0.003 0.025 6.351 0.012 0.008 0.371 3.12 0.346 0.617 0
0.002 0.025 5.515 0.01 0.027 0.23 3.226 0.143 0.712 0
