193428 0.438
7416 0.278
188 0.312
206272 0.568
223844 0.596
87136 0.63
196 0.393
5244 0.369
221464 0.627
5344 0.325
109448 0.644
192 0.354
225640 0.606
113200 0.579
4824 0.273
196 0.257
209976 0.467
5492 0.346
102208 0.488
196 0.296
214544 0.558
83516 0.617
5100 0.448
192 0.317
153936 0.611
83384 0.512
4928 0.283
196 0.379
197852 0.512
4592 0.254
192 0.379
97276 0.45
3720 0.338
196 0.361
93520 0.452
476 0.382
210608 0.517
196 0.352
3696 0.376
13460 0.486
225224 0.461
27032 0.498
6792 0.329
196 0.327
188932 0.497
21844 0.515
6204 0.322
200 0.454
197700 0.488
21964 0.584
6608 0.413
196 0.477
278404 0.588
54424 0.65
6868 0.516
196 0.35
173204 0.658
17620 0.511
4208 0.354
196 0.395
181044 0.502
3672 0.352
9536 0.491
192 0.347
203556 0.487
192 0.188
6728 0.417
38616 0.573
206916 0.495
7288 0.335
196 0.323
83508 0.514
195868 0.492
7068 0.248
49356 0.474
192 0.377
195516 0.478
6856 0.365
196 0.414
57444 0.556
188456 0.636
51652 0.514
189944 0.533
4616 0.397
188 0.331
192 0.32
4624 0.381
44288 0.552
180296 0.552
3340 0.338
200 0.324
27036 0.538
205600 0.57
16052 0.562
196 0.35
2608 0.34
262080 0.538
192 0.321
56720 0.484
8056 0.305
188460 0.477
47184 0.426
4992 0.422
196 0.385
195104 0.417
62512 0.521
5652 0.343
196 0.31
204272 0.465
5748 0.386
109448 0.472
196 0.233
261636 0.477
9568 0.287
187768 0.493
200 0.421
223552 0.48
10096 0.288
313744 0.531
237120 0.582
10620 0.402
196 0.416
227464 0.497
209080 0.523
166772 0.504
200 0.376
9060 0.474
216596 0.547
9100 0.377
193436 0.429
192 0.382
227344 0.482
151568 0.464
6692 0.405
192 0.439
175448 0.427
5604 0.402
99312 0.462
192 0.488
172352 0.443
82060 0.566
4264 0.43
200 0.471
174616 0.597
48032 0.695
3732 0.511
192 0.385
191384 0.621
3436 0.435
26188 0.621
192 0.397
198760 0.49
27764 0.553
3668 0.352
196 0.43
223736 0.513
3692 0.446
112344 0.534
196 0.433
257676 0.548
7104 0.439
192 0.449
113196 0.587
239208 0.614
66008 0.545
7148 0.525
196 0.442
215540 0.557
65412 0.518
6632 0.519
196 0.275
185312 0.612
7532 0.46
180400 0.513
192 0.306
229308 0.723
196 0.426
8156 0.314
326776 0.51
207320 0.525
7840 0.31
200800 0.587
196 0.314
187844 0.53
7192 0.382
196 0.373
91348 0.437
195600 0.432
161704 0.54
196 0.336
283092 0.504
194160 0.516
11480 0.45
200 0.34
212452 0.585
5568 0.354
139984 0.602
196 0.362
236004 0.534
9272 0.398
196 0.401
383124 0.539
173260 0.536
7360 0.354
196 0.46
134192 0.525
198696 0.566
7220 0.479
196 0.37
166644 0.517
177268 0.511
6440 0.429
219628 0.502
240088 0.494
192 0.423
10340 0.43
235428 0.47
192 0.325
217236 0.446
117540 0.448
6596 0.402
196 0.425
230412 0.47
99312 0.443
7488 0.337
192 0.469
223392 0.504
129848 0.465
5672 0.393
196 0.333
214000 0.539
6020 0.439
89176 0.554
196 0.429
223308 0.511
74824 0.473
5276 0.429
196 0.369
298168 0.597
5952 0.413
65284 0.486
196 0.361
242272 0.527
7940 0.401
137092 0.53
200 0.474
342208 0.512
128996 0.543
10660 0.563
200 0.363
203500 0.558
122612 0.527
8072 0.518
196 0.392
274016 0.501
9468 0.363
206468 0.558
196 0.522
279824 0.598
11004 0.472
196 0.526
157364 0.491
246864 0.466
192 0.358
8160 0.534
128996 0.701
227184 0.71
8148 0.383
101616 0.541
192 0.316
281208 0.479
8684 0.308
196 0.293
96416 0.472
261700 0.513
213836 0.418
10068 0.288
319912 0.572
196 0.358
11916 0.304
176056 0.497
200 0.398
243212 0.503
307232 0.597
11484 0.306
196 0.342
246428 0.75
9116 0.339
99312 0.54
196 0.407
178188 0.512
52380 0.514
5868 0.396
192 0.318
230276 0.451
9832 0.359
120308 0.509
196 0.445
150008 0.51
7792 0.322
200 0.415
110304 0.582
169872 0.578
7856 0.363
66008 0.559
216424 0.523
196 0.39
118268 0.612
7592 0.22
196 0.416
177372 0.551
36324 0.523
5224 0.369
196 0.384
210388 0.483
33560 0.527
196 0.389
5144 0.445
181156 0.497
46460 0.56
4960 0.414
200 0.344
230360 0.57
192 0.369
5716 0.324
31388 0.63
229184 0.68
5548 0.418
31980 0.667
196 0.477
179652 0.653
3928 0.423
192 0.458
32836 0.552
208944 0.515
4132 0.408
31256 0.53
196 0.405
203228 0.563
31388 0.511
192 0.394
4336 0.412
255468 0.538
4788 0.408
51528 0.514
192 0.363
268980 0.508
7672 0.324
196 0.388
62520 0.51
235880 0.519
93520 0.523
6916 0.382
192 0.383
227172 0.554
100168 0.49
5960 0.419
192 0.448
226704 0.571
196 0.375
7232 0.395
45012 0.539
231524 0.608
8404 0.463
136368 0.431
196 0.452
168632 0.451
8080 0.363
196 0.467
212260 0.701
192920 0.577
145784 0.626
8864 0.359
192 0.417
199140 0.547
77724 0.618
6632 0.454
200 0.316
188876 0.555
5804 0.466
56004 0.554
196 0.363
187348 0.614
4844 0.295
51660 0.577
196 0.316
189344 0.552
4660 0.413
51528 0.598
192 0.307
221908 0.552
6204 0.345
192 0.422
82068 0.487
178460 0.542
5632 0.394
65284 0.487
196 0.408
210224 0.461
60348 0.434
196 0.409
4920 0.449
236692 0.573
5140 0.379
43564 0.486
196 0.395
270820 0.472
6260 0.391
196 0.45
76280 0.538
254744 0.568
196 0.424
81936 0.588
5844 0.375
287484 0.566
7940 0.368
124064 0.47
196 0.381
204416 0.533
160852 0.497
6060 0.454
196 0.358
231496 0.574
141440 0.56
7160 0.376
196 0.309
205004 0.613
8492 0.334
231084 0.592
196 0.35
227420 0.551
8976 0.316
192124 0.521
192 0.45
240392 0.59
116824 0.459
8544 0.319
192 0.36
246128 0.537
8940 0.42
192 0.429
90624 0.526
192636 0.516
6708 0.406
196 0.407
111032 0.503
6784 0.39
117412 0.48
196 0.423
211896 0.456
61076 0.469
4804 0.439
192 0.431
205320 0.452
192 0.342
4616 0.367
37772 0.522
316440 0.51
62524 0.544
196 0.369
6540 0.423
342464 0.542
7096 0.337
87004 0.553
196 0.395
348312 0.542
9496 0.393
196 0.464
119724 0.466
246516 0.547
284072 0.538
178300 0.576
196 0.442
11876 0.315
7544 0.387
170264 0.535
200 0.36
203180 0.527
9892 0.329
134928 0.563
196 0.355
201456 0.599
63112 0.464
7980 0.315
196 0.308
191752 0.464
71212 0.609
7204 0.415
196 0.464
191320 0.578
5344 0.358
61664 0.612
196 0.441
209424 0.593
5780 0.36
196 0.394
52388 0.529
232180 0.486
7508 0.447
42840 0.569
177720 0.557
